,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,24h_MRTX1133.logFC,24h_MRTX1133.PValue,24h_MRTX1133.FDR,24h_SCH772984.logFC,24h_SCH772984.PValue,24h_SCH772984.FDR,24h_Trametinib.logFC,24h_Trametinib.PValue,24h_Trametinib.FDR
ENSG00000181827.14,RFX7,64864,15,-1,56087280,56245082,protein_coding,0.0785592827384886,0.639063121700996,0.729475391115636,0.132445364707452,0.431188046686798,0.514733819131708,0.220351842498204,0.201700649097941,0.291085333737073
ENSG00000181830.8,SLC35C1,55343,11,1,45804072,45813016,protein_coding,0.321434436500229,0.00906610555219219,0.0268810144587063,0.388068153265667,0.00286742626155213,0.00841442781722036,0.263438406954015,0.0246733462077683,0.0537362314670304
ENSG00000181852.17,RNF41,10193,12,-1,56202179,56221933,protein_coding,0.0610232738419706,0.611716712622645,0.706555854203006,-0.000114737113425409,0.99921852436232,0.99921852436232,-0.0367092975278188,0.758754453206259,0.81734067192798
ENSG00000181873.13,IBA57,200205,1,1,228165804,228182257,protein_coding,0.201958267243392,0.238881772021096,0.34645422233926,-0.179737378232457,0.288508469720131,0.370247257903189,-0.350421261320112,0.053442763308682,0.100192326145254
ENSG00000181885.18,CLDN7,1366,17,-1,7259903,7263983,protein_coding,0.309096870824229,0.0229745218449091,0.0555063308305088,0.170473019701942,0.171627849414366,0.241514346112584,0.334872198009737,0.0155185936330777,0.0371245913984675
ENSG00000181894.15,ZNF329,79673,19,-1,58126248,58155110,protein_coding,0.60114500957445,0.00223819301427271,0.00900147814156738,0.348915700420253,0.0404599268536058,0.0733359697434892,0.549710159794667,0.0038964192906201,0.0123216223766945
ENSG00000181896.12,ZNF101,94039,19,1,19668796,19683509,protein_coding,-0.499543022371837,0.0147757774410755,0.0393154445595461,-0.288095972031765,0.119852499835141,0.179318604501233,-0.294531515699552,0.112860907118786,0.182557081411603
ENSG00000181904.9,C5orf24,134553,5,1,134845680,134859735,protein_coding,-0.150847214678945,0.330584211204332,0.443930624074184,-0.348968272735989,0.0386027825589137,0.0705715607343643,-0.189176597730755,0.227848803999888,0.321557263105105
ENSG00000181915.4,ADO,84890,10,1,62804720,62808479,protein_coding,-0.179947189844374,0.147171582075253,0.236149185567085,-0.125686636724039,0.297741159885974,0.379968551492951,-0.196365920944706,0.116195481143523,0.186701672629044
ENSG00000181924.7,COA4,51287,11,-1,73872667,73876901,protein_coding,-0.655824424466982,0.0021323812195447,0.00867722549171495,-0.962502057106477,0.000122356658020906,0.00070885613920833,-0.69267533572107,0.00146528578556272,0.00570071751048713
ENSG00000181929.12,PRKAG1,5571,12,-1,49002274,49018807,protein_coding,-0.0360122244368627,0.784246977060724,0.847613146789029,-0.27997400290311,0.0522745080423956,0.090455781520959,-0.0527217732441998,0.688793620964758,0.762059829913787
ENSG00000181938.13,GINS3,64785,16,1,58295080,58406147,protein_coding,-1.34729659372921,8.05246051371389e-06,0.000138037120037873,-1.66330775878797,1.12423137503763e-06,2.20157269774958e-05,-1.74655497036871,7.22608906650999e-07,1.9904443504634e-05
ENSG00000181982.18,CCDC149,91050,4,-1,24803514,24980204,protein_coding,0.0846879013972368,0.741066799555411,0.815878326923656,0.258493226404434,0.316903012260544,0.39932238805109,0.202295481807841,0.431218957970336,0.530671667119074
ENSG00000181991.16,MRPS11,64963,15,1,88467453,88480776,protein_coding,-0.343974602935412,0.0244041600566616,0.0579778571880575,-0.556484927585644,0.00149890608246841,0.0050067745743252,-0.299232966091873,0.0439959298020363,0.085611919992611
ENSG00000182004.13,SNRPE,6635,1,1,203861599,203871152,protein_coding,-0.95263224802898,0.000393784824047127,0.00233573738099186,-1.3022265321219,3.13014279129185e-05,0.000252497275099146,-1.05666700680312,0.000173786237577949,0.00109704908397614
ENSG00000182010.11,RTKN2,219790,10,-1,62183035,62268844,protein_coding,-0.30621913457017,0.112652525802583,0.192069517158816,-0.547286174574486,0.0105825693612122,0.0243425471805524,-0.365651605183453,0.0633620369150829,0.114972151726561
ENSG00000182022.18,CHST15,51363,10,-1,124007668,124093598,protein_coding,-0.642203103248381,0.000112123218294824,0.000921823168132765,-0.567258350521736,0.000300209292478412,0.00141121916832567,-0.755809944926782,2.74068232851067e-05,0.000269708056419345
ENSG00000182054.9,IDH2,3418,15,-1,90083045,90102477,protein_coding,-0.133021338763222,0.35092490543382,0.464049662869221,0.116893680109977,0.408492046071151,0.492287445687849,-0.0970101304853276,0.490789127053971,0.588131988969657
ENSG00000182087.14,TMEM259,91304,19,-1,1009648,1021179,protein_coding,-0.220267837085336,0.043768463873598,0.0913513774428772,-0.101051423081229,0.317018340153939,0.399424659418009,-0.162651648589763,0.120118883730902,0.191505505209052
ENSG00000182093.15,GET1,7485,21,1,39377698,39428528,protein_coding,-0.210058014137219,0.193656438690892,0.293383105447093,-0.413690761397358,0.0198447895676995,0.0408388373237062,-0.147419189070948,0.350043426793364,0.451047911676537
ENSG00000182095.14,TNRC18,84629,7,-1,5306790,5425414,protein_coding,0.132421276934581,0.295705357965987,0.407820141557196,0.25314423431668,0.0599327188726676,0.10109268739581,0.205457860920857,0.116782835199617,0.18739442546089
ENSG00000182107.6,TMEM30B,161291,14,-1,61277370,61281761,protein_coding,-0.0985919217955318,0.287295642498638,0.399046377147626,-0.0934737789485033,0.311587851614125,0.394384902809941,-0.170857908657485,0.079147225309922,0.137143947102164
ENSG00000182108.11,DEXI,28955,16,-1,10928891,10942468,protein_coding,0.0428178735667173,0.719241267945361,0.797708914102003,-0.0487312146476505,0.681976946604111,0.741949793667287,0.125412433254751,0.302191606349059,0.40078526033203
ENSG00000182117.5,NOP10,55505,15,-1,34339159,34343180,protein_coding,-0.471966311513078,0.00537755966369157,0.0178965029963815,-0.672162983270113,0.000479267070006583,0.00203232184093107,-0.554419327934633,0.00191758774533058,0.00706540130181527
ENSG00000182134.16,TDRKH,11022,1,-1,151770107,151791416,protein_coding,-0.314935159221643,0.193146795339018,0.292724809995911,0.324201214226433,0.174324207283024,0.244907540956931,-0.386052022069795,0.113395181861941,0.183132668190483
ENSG00000182141.10,ZNF708,7562,19,-1,21291160,21329425,protein_coding,-0.330087426621983,0.252107979434773,0.360991118538542,-0.177684215133552,0.523281789688183,0.601956843770987,-0.173427682240998,0.533736906184712,0.62724629135268
ENSG00000182149.20,IST1,9798,16,1,71845996,71931199,protein_coding,0.162788780652174,0.0828249086441749,0.150565556520991,0.117778406346481,0.194176901832214,0.267387769060119,0.131672252209364,0.150564559193006,0.229887718626803
ENSG00000182150.15,ERCC6L2,375748,9,1,95871264,96121154,protein_coding,-0.0312550981421186,0.851678764086427,0.898562984472017,-0.17101654450354,0.316433361114455,0.398902568987394,-0.147053820951069,0.385594851641789,0.485879436359577
ENSG00000182154.8,MRPL41,64975,9,1,137551879,137552555,protein_coding,-0.228072395882477,0.123985820046276,0.207459313319166,-0.326544412338523,0.0367109263020772,0.067663162446411,-0.228667236027902,0.122891124561166,0.195153509541509
ENSG00000182158.15,CREB3L2,64764,7,-1,137874979,138002086,protein_coding,0.874455501932304,0.000161104351037183,0.0011890330515271,1.11139825015872,2.04897950674387e-05,0.000183842052289659,1.01254337585784,4.67364620888665e-05,0.000403840338714663
ENSG00000182173.13,TSEN54,283989,17,1,75515944,75524735,protein_coding,-0.28200788265172,0.0349021134188141,0.0766993624021345,-0.307114832664385,0.0236005118296023,0.0469771449578227,-0.33018464524202,0.0166619360715348,0.0392538015973348
ENSG00000182179.13,UBA7,7318,3,-1,49805209,49813953,protein_coding,2.12455929411222,8.24172406247372e-08,6.59958876810824e-06,2.38683779151335,2.55916802715566e-08,1.88171279279728e-06,2.14889701345643,6.99615020467684e-08,4.35063787462111e-06
ENSG00000182180.14,MRPS16,51021,10,-1,73248843,73252693,protein_coding,-0.598560778779099,0.000152089771511724,0.00114346078375792,-0.75935861710561,1.98631688677279e-05,0.000180155397387592,-0.631471031992906,9.75429776189619e-05,0.00070699005042981
ENSG00000182185.18,RAD51B,5890,14,1,67819779,68730218,protein_coding,0.134415075377405,0.511385903895538,0.616796925868434,-0.257498807529639,0.219166726809108,0.295875081192296,0.00628187532619671,0.975175969493178,0.982957541276367
ENSG00000182196.13,ARL6IP4,51329,12,1,122980060,122982913,protein_coding,0.0104504605550892,0.920845969837044,0.946760199926557,-0.103839884725532,0.334217190576749,0.417494729675475,-0.0863396732568203,0.418765054506146,0.518785869686484
ENSG00000182197.11,EXT1,2131,8,-1,117794490,118111826,protein_coding,0.889308455443366,3.12038321136631e-05,0.000360306144725607,1.29123570868185,1.01926450303574e-06,2.05044558324218e-05,0.967303907962396,1.47450327018975e-05,0.000171526544594909
ENSG00000182199.11,SHMT2,6472,12,1,57229573,57234935,protein_coding,-1.1078031289414,1.68508054383848e-05,0.000233139368497227,-1.05134021666424,2.64119201930141e-05,0.000222959923124017,-1.3906636347717,2.14262237713698e-06,4.24566071374719e-05
ENSG00000182208.14,MOB2,81532,11,-1,1469457,1501247,protein_coding,0.193317616557175,0.169530873394913,0.264194273641685,0.084424287437938,0.532193421151673,0.609867995166066,0.0577459249390836,0.66782884941781,0.745030312140235
ENSG00000182220.14,ATP6AP2,10159,X,1,40579372,40606848,protein_coding,0.173857029732103,0.131393075973813,0.216493821296029,-0.0242154997775505,0.824240437122072,0.861066477561804,0.183423634365904,0.113418518291302,0.183132668190483
ENSG00000182224.12,CYB5D1,124637,17,1,7857746,7862282,protein_coding,0.023081901396907,0.92307812995094,0.948221282598755,0.0359553644925396,0.879714405618812,0.906304292922941,-0.0717941488133645,0.762718625610767,0.820476946265686
ENSG00000182240.16,BACE2,25825,21,1,41167801,41282530,protein_coding,0.192700477393125,0.0729226635363093,0.136384396001119,0.342878068613652,0.00484082894205013,0.012876935417863,0.19330823185331,0.0718072946252016,0.126985188543826
ENSG00000182247.10,UBE2E2,7325,3,1,23203020,23591794,protein_coding,0.436099154804788,0.0042682996920999,0.0149135360730245,0.322677104004566,0.0219981359393994,0.0443567104635252,0.436378356122923,0.00422369980383094,0.0131395934899152
ENSG00000182253.14,SYNM,23336,15,1,99098217,99135593,protein_coding,0.946922182260657,0.00165564012041618,0.00716626754823604,1.35775175634698,9.79312326157576e-05,0.000595379116230277,1.03381399943076,0.000835160463870466,0.00367062442974046
ENSG00000182263.14,FIGN,55137,2,-1,163593396,163736012,protein_coding,0.5450896992293,0.00216501233470603,0.00876157308823048,0.286184444690398,0.0587770697385608,0.0994707076625512,0.362272650196011,0.0219722692456644,0.0489850876718274
ENSG00000182287.14,AP1S2,8905,X,-1,15825806,15854931,protein_coding,-0.890774192131751,0.000620224365604698,0.00330731496488813,-1.08810116515929,0.000128762152200229,0.000739370491833436,-1.05176260118538,0.000169725999797406,0.00108075526341583
ENSG00000182307.14,C8orf33,65265,8,1,145052465,145066685,protein_coding,-0.55238263625388,0.000225276705194728,0.00153479601423751,-0.762314479814061,1.43350118201519e-05,0.00014202595185542,-0.595102150277188,0.000122234149409284,0.000836674145634626
ENSG00000182310.14,SPACA6,147650,19,1,51688346,51712387,protein_coding,1.52993081457756,0.00157007085092141,0.0068932512309956,1.59711393673536,0.000992354498564068,0.00358849874503944,1.95432328594776,0.000214443441884352,0.00129363172294632
ENSG00000182318.6,ZSCAN22,342945,19,1,58326994,58342332,protein_coding,0.338920374255784,0.3432226873719,0.456394044365888,0.0294107838951675,0.932223786906291,0.948779341231083,-0.0044893904188299,0.990235526486133,0.992783083796362
ENSG00000182324.6,KCNJ14,3770,19,1,48455574,48466980,protein_coding,-0.256697939967846,0.586413681781025,0.685165136288423,-1.17537932743524,0.0282677260950373,0.054534321085327,-0.448481185189562,0.343013851419946,0.4436524988329
ENSG00000182325.11,FBXL6,26233,8,-1,144355431,144359376,protein_coding,-0.853235420673491,9.62290167987893e-05,0.000829000656178653,-0.524803272213009,0.0033783983495768,0.00966165731528922,-0.781315983855239,0.000189938979760332,0.00117719421507687
ENSG00000182326.15,C1S,716,12,1,6988259,7071032,protein_coding,1.39624667204276,0.000108982360381463,0.000901069855176582,1.94519067667394,5.48225632192102e-06,6.92897931454904e-05,2.30861665338526,1.15181593750855e-06,2.72833132301018e-05
ENSG00000182359.15,KBTBD3,143879,11,-1,106051098,106077459,protein_coding,0.562160542899226,0.0526604798747644,0.105873374069797,0.652682924678234,0.0278161175411515,0.0538318540264199,0.81808260514614,0.00912918568606553,0.0242181324837286
ENSG00000182362.14,YBEY,54059,21,1,46286342,46297751,protein_coding,-0.458478752207056,0.0715352953710409,0.13439772449712,-0.458222602770425,0.0689808900492451,0.11318674885133,-0.399750734962211,0.106516196959907,0.17453130464727
ENSG00000182372.9,CLN8,2055,8,1,1755778,1801711,protein_coding,-0.381779594948098,0.0156171244727498,0.0410660823686274,-0.237332030748459,0.100977951594539,0.155599477012225,-0.13524581647416,0.329095161166479,0.429045155802712
ENSG00000182378.14,PLCXD1,55344,X,1,276322,303356,protein_coding,-0.601249804855976,0.371365094727548,0.484610930065829,-0.846342344168099,0.222042399446804,0.298928799163126,-0.928712238903618,0.170296988885239,0.254305696514866
ENSG00000182400.15,TRAPPC6B,122553,14,-1,39147811,39170532,protein_coding,0.319270987863294,0.0396320581334708,0.0844891304956978,0.150559593488234,0.292033677703342,0.373786481938885,0.410466780340408,0.012064661412453,0.0303394184927915
ENSG00000182405.6,PGBD4,161779,15,1,34102083,34108686,protein_coding,0.184064501352443,0.336061527772841,0.449170609488086,-0.0157481311877814,0.932592112114236,0.948984692443361,0.091022887998858,0.627589367032493,0.710138142661332
ENSG00000182446.14,NPLOC4,55666,17,-1,81556887,81648465,protein_coding,0.0359001785205739,0.774648435727686,0.840271746652176,0.179713435442726,0.170334720541381,0.24001244038198,0.0575414959652093,0.647090821599105,0.726819708057973
ENSG00000182473.22,EXOC7,23265,17,-1,76081016,76121576,protein_coding,0.273472656223709,0.013225478313071,0.036185131513717,0.362901890392462,0.00246796908694089,0.0074719826015624,0.238814249864,0.0255775082891132,0.055174962815374
ENSG00000182481.9,KPNA2,3838,17,1,68035636,68047364,protein_coding,-0.298247091625878,0.00428490508710292,0.0149536792159165,-0.238874291192293,0.015000246885791,0.0325297507590025,-0.31176120390257,0.00323436877919716,0.0106176795698495
ENSG00000182484.15,WASH6P,NA,X,1,156020826,156025710,protein_coding,-0.694417922682377,0.661470055325418,0.748910170134559,-1.18592750733284,0.455412318015485,0.537095269839507,0.235789711791487,0.870500731062374,0.905912768991473
ENSG00000182489.9,XKRX,402415,X,-1,100913445,100929433,protein_coding,-1.17877055465574,0.0301160349708567,0.0682887394244352,-0.992808948373441,0.0522651829768607,0.090455781520959,-0.817265894030508,0.0991206396720773,0.164408474560208
ENSG00000182504.11,CEP97,79598,3,1,101724534,101770562,protein_coding,-0.221321168200848,0.0635034402143682,0.12265301826304,-0.174031821169808,0.131978561238175,0.193961201688939,-0.183228060455779,0.114802770352179,0.184870411596049
ENSG00000182512.5,GLRX5,51218,14,1,95533503,95544724,protein_coding,-0.15271736812354,0.11271609902004,0.192149885337312,-0.214166772145492,0.0344053179167424,0.0640497725739866,-0.077810858426257,0.397590898069117,0.497936281663208
ENSG00000182518.13,FAM104B,90736,X,-1,55143102,55161310,protein_coding,-0.592243936222548,0.0705588942201203,0.133027581410648,-1.07178855573443,0.00434782966235302,0.0118073116335817,-1.03882232845704,0.00520199449728834,0.0155191574899045
ENSG00000182534.13,MXRA7,439921,17,-1,76672551,76711004,protein_coding,0.575517600147692,0.210087813824985,0.312406083875337,0.53577921733824,0.231629805343026,0.309483891916036,-0.156665324276323,0.723659929237455,0.790733025703923
ENSG00000182541.18,LIMK2,3985,22,1,31212239,31280080,protein_coding,-0.515938143939747,0.00434017805602562,0.0151104888782,-0.554317128125011,0.00266851544402809,0.00795451658748914,-0.665381852790113,0.000751620696514439,0.00338099175180851
ENSG00000182544.8,MFSD5,84975,12,1,53251251,53254406,protein_coding,0.167966869893764,0.174187690167727,0.269940122713533,0.14733531226624,0.227957974531224,0.305345632475314,0.154322819557143,0.208000304225738,0.298298767995964
ENSG00000182551.14,ADI1,55256,2,-1,3497366,3519531,protein_coding,0.352465974680873,0.0135765185923989,0.036886609078256,0.131404182289878,0.294235462168641,0.376275080749681,0.292274086696677,0.0327697789177029,0.0674848485691148
ENSG00000182552.15,RWDD4,201965,4,-1,183639635,183659203,protein_coding,-0.357247588377596,0.0220996449888404,0.0538264478259445,-0.687480045011998,0.000361089433519617,0.00162803569891162,-0.456964490321716,0.00596037528846918,0.0173253971898292
ENSG00000182557.8,SPNS3,201305,17,1,4433940,4488208,protein_coding,1.93985766202099,0.00123431086094089,0.00571045835981793,1.99188421899923,0.000867165816870016,0.00322305870849371,2.25682243966366,0.000330809124045965,0.0017971605340248
ENSG00000182578.13,CSF1R,1436,5,-1,150053291,150113372,protein_coding,1.21909098757699,0.000117245117454641,0.00095122322565039,1.75862164166256,4.75556544358778e-06,6.26095896407486e-05,1.23081766409458,0.000104420085407209,0.0007471084568517
ENSG00000182580.3,EPHB3,2049,3,1,184561785,184582408,protein_coding,0.324364230275142,0.0546023674934978,0.108915932156028,0.216556041393736,0.176276952888748,0.247134411346967,-0.100915419477568,0.514663705380897,0.609927357284143
ENSG00000182606.15,TRAK1,22906,3,1,42013802,42225890,protein_coding,0.355948348862426,0.00761709815405165,0.0233934514217227,0.360396832680621,0.00701179501099235,0.017419229807376,0.198737135785831,0.0942603585378026,0.158060506549835
ENSG00000182612.10,TSPAN10,83882,17,1,81637171,81648754,protein_coding,1.97696141501795,6.73983295946929e-09,1.6080691250848e-06,2.55891720526453,5.68104633913846e-10,3.16271965480323e-07,2.22853130674672,2.09916679199265e-09,5.86274157819563e-07
ENSG00000182628.13,SKA2,348235,17,-1,59109857,59155260,protein_coding,-0.0213274442614842,0.834812687100361,0.887334769059943,-0.0354466827456691,0.729309259592962,0.783096487316432,0.0287906475240876,0.778393338345418,0.832208186428558
ENSG00000182670.13,TTC3,7267,21,1,37073226,37203112,protein_coding,0.366808695295093,0.0026510977086077,0.0102970044223697,0.48477907717603,0.000353980465752086,0.00160518146730425,0.42345885070319,0.000981028984650484,0.0041421294904251
ENSG00000182700.4,IGIP,492311,5,1,140125937,140129392,protein_coding,0.31963019491335,0.173039212894161,0.268597208164043,0.209071681075525,0.354472947915584,0.437468936353963,0.540147737779731,0.0299276687484872,0.0626135245774095
ENSG00000182704.8,TSKU,25987,11,1,76782251,76798153,protein_coding,0.61280950213821,0.000563179208456294,0.00307525834939866,0.628529439442465,0.000447062846946764,0.00191591339576782,0.720613964138954,0.00015163747509435,0.000991495369870269
ENSG00000182712.16,CMC4,100272147,X,-1,155061622,155071136,protein_coding,0.326579981358837,0.169682862536661,0.264370404673221,0.00859282625471565,0.969632811814479,0.976796070138572,0.203844749607214,0.377624005500843,0.478258287109778
ENSG00000182718.16,ANXA2,302,15,-1,60347134,60402883,protein_coding,-0.058932935302017,0.700719559363721,0.781973871960887,-0.178735153583199,0.256895511106085,0.337078049421015,-0.161174066526676,0.303978004203734,0.402734630746281
ENSG00000182732.18,RGS6,9628,14,1,71932429,72566530,protein_coding,1.18012411236388,0.00410702303272619,0.0145192640688243,1.47543176756114,0.000760018018679699,0.00291076902901014,1.60238516482291,0.000414263412842831,0.00214869279482943
ENSG00000182749.5,PAQR7,164091,1,-1,25861484,25875708,protein_coding,1.39386139035502,1.07917163293131e-07,7.87845240669296e-06,1.44211322505366,7.75437689932003e-08,3.85261150479279e-06,1.46204131862957,6.77235806702544e-08,4.34891103979518e-06
ENSG00000182768.8,NGRN,51335,15,1,90265659,90275778,protein_coding,-0.486672868729157,0.00131122268877199,0.00598574949411686,-0.504068836843071,0.00100399301297325,0.00362274145514515,-0.360887270220411,0.00857545322068808,0.0230737913931103
ENSG00000182774.12,RPS17,6218,15,-1,82536750,82540459,protein_coding,-0.511592172494008,0.023675008995441,0.0567297663795246,-0.879474037686338,0.000971866226300401,0.00353188935395648,-0.588300702240786,0.0118574228865299,0.0298889889966411
ENSG00000182795.13,C1orf116,79098,1,-1,207018522,207032756,protein_coding,1.3267567531337,6.13756546656472e-08,5.3950584864367e-06,1.55377873994362,1.30931217572251e-08,1.29721768189592e-06,1.45900967670622,2.41625478796933e-08,2.29662070944304e-06
ENSG00000182809.10,CRIP2,1397,14,1,105472962,105480162,protein_coding,1.44390871260184,7.59490868139353e-07,2.69884733720887e-05,1.65730591489593,2.03592972034952e-07,6.87920646260297e-06,1.56868395860068,3.40862386315338e-07,1.21494578000385e-05
ENSG00000182810.6,DDX28,55794,16,-1,68020916,68023232,protein_coding,-0.562493236796954,0.00185321497635017,0.00780754460847203,-0.634070066237645,0.00077316550805799,0.00294912820708188,-0.684171261049268,0.000438447594145979,0.00224154669176141
ENSG00000182827.9,ACBD3,64746,1,-1,226144679,226186741,protein_coding,0.568915007773768,0.000104307292328475,0.000876046375439797,0.744960518868517,9.84061677282867e-06,0.000106708940991527,0.55940424210012,0.000119317663386774,0.000820554589796929
ENSG00000182831.12,HAPSTR1,29035,16,1,9091644,9121635,protein_coding,-0.0672604598124125,0.576128607777499,0.676053352757878,0.111099225187121,0.360471451418162,0.443700962153057,0.106253619589606,0.381122950055362,0.481646136536292
ENSG00000182858.14,ALG12,79087,22,-1,49900229,49918438,protein_coding,0.460384091528827,0.00164375402741472,0.00712537201872653,0.487858668461344,0.00107743641013777,0.00383332594976284,0.430542847338815,0.00254719947177269,0.00885498335548453
ENSG00000182870.13,GALNT9,50614,12,-1,132196372,132329589,protein_coding,0.953433403679539,1.8448777562955e-05,0.00024952250640518,0.993428552991905,1.25941697171646e-05,0.000128368298311571,1.0573450816307,7.1245704871847e-06,9.95704312578308e-05
ENSG00000182871.15,COL18A1,80781,21,1,45405165,45513720,protein_coding,0.262626906125503,0.0528980714502294,0.106223179890868,0.527389775497021,0.00121047071469009,0.00421053648480863,0.352147398744376,0.0143597555880842,0.0348805116518373
ENSG00000182872.16,RBM10,8241,X,1,47145221,47186813,protein_coding,-0.312853160629744,0.0269540061450368,0.062707542105826,-0.246838315884385,0.068623988679777,0.112775239198098,-0.230609050739659,0.0856215059710831,0.146323786918277
ENSG00000182899.16,RPL35A,6165,3,1,197950190,197956610,protein_coding,-0.405678189466083,0.0471321037787035,0.096951772424518,-0.768470019054712,0.00153353275322249,0.00509912725196931,-0.471068487796327,0.0251067138143726,0.0544164981838766
ENSG00000182903.16,ZNF721,170960,4,-1,425815,499156,protein_coding,-0.0123471945944635,0.923532041880208,0.948604208541689,-0.0440747342282769,0.732016541928954,0.785354261878627,0.0149153273734117,0.907507903424771,0.933621515218145
ENSG00000182919.14,C11orf54,28970,11,1,93741591,93764749,protein_coding,0.507700400059226,0.00305018706430669,0.0114809198225401,0.369201593317603,0.0184901929912743,0.0384916036789507,0.456228109655993,0.00589947626805113,0.0171868370420597
ENSG00000182923.17,CEP63,80254,3,1,134485699,134587789,protein_coding,-0.431289798212471,0.115484598512875,0.195642724418782,0.00202174107131013,0.993531077369084,0.994892661714943,-0.217737461880069,0.400449377280245,0.500711622436721
ENSG00000182934.12,SRPRA,6734,11,-1,126262938,126269144,protein_coding,-0.052534630870775,0.617724334238369,0.710878550209742,0.15723246607207,0.153135134089886,0.219534378006727,-0.0549916403966252,0.601402543442233,0.687081947265535
ENSG00000182944.17,EWSR1,2130,22,1,29268009,29300525,protein_coding,-0.289980089239784,0.0111131235470484,0.0316192570913951,-0.257013975547726,0.0205071874581138,0.0419069268611796,-0.293065100236117,0.0104801839381151,0.0270114264595468
ENSG00000182952.5,HMGN4,10473,6,1,26538366,26546933,protein_coding,-0.150970889866642,0.279903972083239,0.391149574184216,-0.362242332251324,0.0201145003048319,0.0412703796180748,-0.294334275295123,0.0493417592056117,0.0937822316489687
ENSG00000182957.16,SPATA13,221178,13,1,23979805,24307074,protein_coding,0.422824015697581,0.194100843061798,0.293904022307406,0.0364232408515109,0.906170023795009,0.927671407582986,0.403458448708981,0.207431608610856,0.297775409659813
ENSG00000182963.10,GJC1,10052,17,-1,44798448,44830816,protein_coding,-0.722479335855322,0.000725996854093572,0.00373246667599294,-0.788501292507267,0.00036767865996047,0.00165201045872323,-0.811604893236873,0.000298358141600156,0.00165508283374614
ENSG00000182973.18,CNOT10,25904,3,1,32685145,32773875,protein_coding,-0.354553753762219,0.0277148027184327,0.0640330929130037,-0.461891896672219,0.00704660515523486,0.0174834169927527,-0.361256981214798,0.0251123219983022,0.054418564686219
ENSG00000182979.18,MTA1,9112,14,1,105419820,105470729,protein_coding,-0.369735755806904,0.00688777801918777,0.0216174531066642,-0.207563647457849,0.0875374474291486,0.13822262262212,-0.373988795854802,0.00636347923705399,0.018243118136439
ENSG00000182986.13,ZNF320,162967,19,-1,52860851,52897693,protein_coding,-1.75914410923163,0.566883718040514,0.668155816877875,-0.894723751442325,0.680114171028416,0.740336571088753,-3.33302210357636,0.299744549227723,0.398299692358614
ENSG00000182993.4,C12orf60,144608,12,1,14803666,14906586,protein_coding,-0.760604626633863,0.0538319610035394,0.107673131923418,-0.687182193745117,0.0719693130181188,0.117194881817969,-0.632577403420765,0.0938478918431484,0.157527021326382
ENSG00000183010.16,PYCR1,5831,17,-1,81932384,81942412,protein_coding,-1.02829632895563,5.38629520842481e-06,0.000102778653401899,-1.02531122068012,5.3994336232225e-06,6.86138896620589e-05,-1.02501664455293,5.45216621944655e-06,8.28112285090339e-05
ENSG00000183011.13,NAA38,84316,17,-1,7856685,7885238,protein_coding,-0.158132476119946,0.347035816491538,0.460260434555029,-0.314510059724716,0.0774023004810352,0.124643291311816,-0.0501657043272113,0.760641794557573,0.818845600384216
ENSG00000183018.9,SPNS2,124976,17,1,4498881,4539035,protein_coding,0.713297576312236,0.0102948687468274,0.0297398839928734,1.40776995334649,9.45298496049778e-05,0.000581045463581385,1.11249348647117,0.000573743952991432,0.0027422896788319
ENSG00000183020.13,AP2A2,161,11,1,924881,1012245,protein_coding,-0.0707779244983875,0.649477257934792,0.739197685213752,0.0694716595534647,0.654788043896099,0.718049622098236,-0.0138432051792221,0.928744437444821,0.948375510364871
ENSG00000183044.12,ABAT,18,16,1,8674596,8784575,protein_coding,2.10722336387331,2.32427998941947e-06,5.78152284176659e-05,2.00688543225569,3.36272152239217e-06,4.87157091924248e-05,2.13173578982926,1.92462439919277e-06,3.90638608523657e-05
ENSG00000183048.12,SLC25A10,1468,17,1,81712236,81721016,protein_coding,-0.566796210337518,0.000722995393175243,0.00372194590119408,-0.421217535250947,0.005277915084922,0.0138195084563993,-0.590577998985538,0.000525498044091265,0.00256089938869153
ENSG00000183049.12,CAMK1D,57118,10,1,12349547,12835545,protein_coding,0.624888465162817,0.0248658240668438,0.0588355290761932,1.32180341608114,0.000191421953804155,0.00100444975849388,1.22868898306564,0.000340702547534284,0.00183217731519012
ENSG00000183054.11,RGPD6,729540,2,-1,110513802,110610840,protein_coding,-0.271515300226411,0.887302162157408,0.922166377258624,-1.97555878728067,0.355426561267573,0.438506957342676,-0.607155540754375,0.746490825730519,0.807328792193848
ENSG00000183060.15,LYSMD4,145748,15,-1,99715697,99733561,protein_coding,-0.185154183857129,0.407034244392476,0.519113471972372,0.186331075322998,0.395429892964154,0.4796262990855,0.0184033391957323,0.932091664422388,0.9506310432489
ENSG00000183077.15,AFMID,125061,17,1,78187358,78207702,protein_coding,0.0230162968099228,0.915434225864677,0.942779370901082,-0.154727334501811,0.478664681058925,0.559327215018479,-0.0319924280768551,0.882373361123276,0.91527549565001
ENSG00000183087.15,GAS6,2621,13,-1,113820549,113864076,protein_coding,-0.210880149655787,0.0725887714961407,0.135912128052752,-0.157665220133115,0.164994536799507,0.233868953652163,-0.254875361087893,0.035452966845546,0.0717964031510963
