"","external_gene_name","entrezgene_id","logFC","PValue","FDR"
"ENSG00000014914.21","MTMR11",10903,1.47576385762517,3.30560932835323e-06,7.77330480721238e-05
"ENSG00000014919.12","COX15",1355,0.101910531220368,0.253545953402949,0.372831267806132
"ENSG00000015133.19","CCDC88C",440193,-0.933376608602016,2.56094144036208e-05,0.000320729547027101
"ENSG00000015153.14","YAF2",10138,-0.489655642849681,0.00179724967888261,0.00799116413358817
"ENSG00000015171.19","ZMYND11",10771,-0.166481558783117,0.0793904111673338,0.153065639682763
"ENSG00000015285.10","WAS",7454,0.618356763163311,0.254236134581262,0.373579396533017
"ENSG00000015475.18","BID",637,-0.54615066963369,0.000218781887768513,0.00160905148580771
"ENSG00000015479.18","MATR3",9782,-0.0522529729030812,0.71617069379863,0.801148576059851
"ENSG00000015532.9","XYLT2",64132,-0.0639153467896033,0.653632035088014,0.75308080434958
"ENSG00000015568.13","RGPD5",84220,-0.130937984017393,0.718134442555677,0.802535699623233
"ENSG00000015676.18","NUDCD3",23386,-0.206560432736063,0.0452031758394431,0.0985933998676914
"ENSG00000016082.15","ISL1",3670,-0.354927496877765,0.553547547264455,0.668290443368268
"ENSG00000016391.11","CHDH",55349,-0.487680774168945,0.0116253254479823,0.0341162594325456
"ENSG00000016402.13","IL20RA",53832,-0.530784124248228,0.501838334704891,0.623626563399462
"ENSG00000016602.9","CLCA4",22802,2.00451936844111,0.0423579648293702,0.0934053341575
"ENSG00000016864.18","GLT8D1",55830,0.319312843698843,0.0162934990128946,0.044281822826334
"ENSG00000017260.19","ATP2C1",27032,-0.0854206675485124,0.353737169818048,0.47978183128784
"ENSG00000017483.15","SLC38A5",92745,-0.932184589361862,0.101065954455582,0.184787637427349
"ENSG00000017797.13","RALBP1",10928,0.307062999403023,0.0246905190127822,0.0616514518567911
"ENSG00000018189.13","RUFY3",22902,0.481998431401457,0.0129600555687909,0.0370893788016917
"ENSG00000018236.15","CNTN1",1272,0.625417470507694,0.369113433950023,0.495462347554669
"ENSG00000018280.17","SLC11A1",6556,0.908345923670624,0.015637044846263,0.0428936712980794
"ENSG00000018408.14","WWTR1",25937,-0.939975756535718,0.00369861209147657,0.0139825579068017
"ENSG00000018510.15","AGPS",8540,-0.176747305307865,0.0192143579735254,0.0504324417677291
"ENSG00000018610.14","STEEP1",63932,-0.0789427579332481,0.554365552104503,0.668997859655622
"ENSG00000018699.13","TTC27",55622,-0.438888905965885,0.00190490122432525,0.00836149547766397
"ENSG00000018869.16","ZNF582",147948,0.319200287055719,0.511268945430182,0.631312476304272
"ENSG00000019144.19","PHLDB1",23187,0.699699708302871,1.32426204483418e-05,0.000205481564868511
"ENSG00000019186.10","CYP24A1",1591,-0.485323677496603,0.1159973249187,0.205190997509273
"ENSG00000019485.13","PRDM11",56981,0.381268612577949,0.068673947228004,0.136185969009014
"ENSG00000019505.8","SYT13",57586,0.843060534249149,0.170121604567394,0.275663548767871
"ENSG00000019549.12","SNAI2",6591,-0.146260924426695,0.771366046715839,0.842494435778816
"ENSG00000019582.15","CD74",972,0.576259145806118,0.0558096384043237,0.116088879884318
"ENSG00000019995.6","ZRANB1",54764,-0.0439942538034094,0.7016449748657,0.790488013228485
"ENSG00000020129.16","NCDN",23154,-0.169207233995536,0.105727555177273,0.191057127727264
"ENSG00000020181.17","ADGRA2",25960,0.939129825776969,0.00578950301821216,0.0198609438380601
"ENSG00000020256.20","ZFP64",55734,-0.0683539087827745,0.595614453950093,0.705197729255901
"ENSG00000020426.11","MNAT1",4331,-0.0280085629751669,0.832508680294402,0.889332768918863
"ENSG00000020577.13","SAMD4A",23034,-0.614457251102766,0.0124213084644926,0.0359183874655286
"ENSG00000020633.18","RUNX3",864,-0.884427743235731,0.131511147680899,0.226383233080984
"ENSG00000020922.12","MRE11",4361,0.0337928847077548,0.802398369991685,0.866215270233665
"ENSG00000021300.14","PLEKHB1",58473,1.56237783074902,0.00155102848750633,0.0071238265231605
"ENSG00000021355.13","SERPINB1",1992,0.0301473089505508,0.836877804258991,0.891815890322566
"ENSG00000021574.12","SPAST",6683,0.22556760521277,0.0988357176002208,0.181538846738938
"ENSG00000021645.18","NRXN3",9369,0.776623334416522,0.224252432360586,0.340632119333809
"ENSG00000021762.20","OSBPL5",114879,0.32924056619402,0.0825508442516606,0.15794669762247
"ENSG00000021776.11","AQR",9716,-0.114256778336918,0.0774835317107281,0.15015043724109
"ENSG00000021826.15","CPS1",1373,1.2028271395277,0.000545177373299846,0.00323092777820138
"ENSG00000022267.17","FHL1",2273,-0.399768147888116,0.00327220082828296,0.0127242446559749
"ENSG00000022277.12","RTF2",51507,-0.0793513790657419,0.364506193021695,0.490465487949942
"ENSG00000022567.9","SLC45A4",57210,-0.105761957544817,0.448496902018813,0.574010729166402
"ENSG00000022840.16","RNF10",9921,0.306161723437746,0.013122102747329,0.0374727929407399
"ENSG00000022976.15","ZNF839",55778,0.152705675172554,0.309113031657912,0.432063014540649
"ENSG00000023041.11","ZDHHC6",64429,-0.625895256463995,0.000104380231357538,0.000917497240247679
"ENSG00000023171.18","GRAMD1B",57476,0.569779885474256,0.495699980956366,0.618231114854301
"ENSG00000023191.17","RNH1",6050,-0.138239505130467,0.124373312879987,0.216893455742198
"ENSG00000023228.14","NDUFS1",4719,0.0456442819669877,0.547275443343836,0.66305055604315
"ENSG00000023287.13","RB1CC1",9821,0.680551174428059,0.000116778411112942,0.000993719478272174
"ENSG00000023318.8","ERP44",23071,0.152434073453639,0.235569989171735,0.352731005911556
"ENSG00000023330.15","ALAS1",211,-0.13370013143346,0.208558543871199,0.32232994638183
"ENSG00000023445.14","BIRC3",330,0.249381651151658,0.369725131537409,0.496237222636103
"ENSG00000023516.9","AKAP11",11215,-0.00692145395955427,0.938706229659695,0.961234866055116
"ENSG00000023572.9","GLRX2",51022,-0.5507495787644,0.000629289891356695,0.00357704215044446
"ENSG00000023608.5","SNAPC1",6617,-0.715535363003713,0.000108110557975765,0.000937673702298826
"ENSG00000023697.13","DERA",51071,0.189209496965146,0.0296893946462336,0.0709164875467352
"ENSG00000023734.11","STRAP",11171,-0.451523857723462,0.00055262215208269,0.00325676546290759
"ENSG00000023839.11","ABCC2",1244,0.322380240696474,0.20933781669329,0.323257057057716
"ENSG00000023892.11","DEF6",50619,0.360842473188522,0.0366713969565944,0.0836421182166627
"ENSG00000023902.14","PLEKHO1",51177,-0.0562063954014737,0.817837723458216,0.877929191327544
"ENSG00000023909.10","GCLM",2730,-0.447415752740905,0.0762350961088395,0.148083669371907
"ENSG00000024048.10","UBR2",23304,0.534420763404316,0.000145828792895002,0.00117240493562825
"ENSG00000024422.12","EHD2",30846,0.59333205528773,0.000551929215779737,0.00325468007254802
"ENSG00000024526.17","DEPDC1",55635,-0.164485771039046,0.565234344563312,0.678196527125033
"ENSG00000024862.17","CCDC28A",25901,1.09774096740961,1.50146755119404e-05,0.000222279789630807
"ENSG00000025039.14","RRAGD",58528,0.210267535154946,0.213194264702073,0.327772539001748
"ENSG00000025156.12","HSF2",3298,0.0531081129739446,0.736097710065629,0.81571713488592
"ENSG00000025293.17","PHF20",51230,-0.0331408662276638,0.653400189076129,0.752960179084414
"ENSG00000025423.11","HSD17B6",8630,0.376194570046945,0.301133468457789,0.42370316718585
"ENSG00000025434.19","NR1H3",10062,0.31822453914788,0.0430727614687552,0.0946709382087726
"ENSG00000025708.14","TYMP",1890,0.318919515604949,0.127386522149666,0.220945339524418
"ENSG00000025770.19","NCAPH2",29781,-0.325273970045675,0.0401080063757589,0.089401099722679
"ENSG00000025772.8","TOMM34",10953,-0.567887078644074,0.000185815954349261,0.00141946845890016
"ENSG00000025796.14","SEC63",11231,-0.269523000263364,0.00698143395681081,0.0228721296562336
"ENSG00000025800.14","KPNA6",23633,-0.00855058622454635,0.91052767826124,0.942567790458584
"ENSG00000026025.16","VIM",7431,0.756731408080894,0.116533667362028,0.205786207892151
"ENSG00000026036.22","RTEL1-TNFRSF6B",NA,0.313307852537972,0.664553329241132,0.762277094056729
"ENSG00000026103.22","FAS",355,-0.506169542978086,0.00918541663593509,0.0283832327560567
"ENSG00000026297.15","RNASET2",8635,0.282172732174342,0.0543692395406469,0.113765798806565
"ENSG00000026508.18","CD44",960,-0.530895256969087,0.0301152112302052,0.0716827559252654
"ENSG00000026559.14","KCNG1",3755,-0.1741423420367,0.819042837337189,0.878590750127666
"ENSG00000026652.14","AGPAT4",56895,1.07653129685591,0.000156617968793007,0.0012357132020532
"ENSG00000026751.17","SLAMF7",57823,0.674827520100861,0.798437004621141,0.863623891096115
"ENSG00000026950.17","BTN3A1",11119,1.52692600737135,6.27011433889821e-05,0.000628974935248557
"ENSG00000027001.10","MIPEP",4285,-0.00339399822174141,0.974640089444438,0.983991937900376
"ENSG00000027075.15","PRKCH",5583,0.206359786519832,0.262398627714168,0.382531980026268
"ENSG00000027697.14","IFNGR1",3459,0.0836760457970125,0.462714837794659,0.586995897809559
"ENSG00000027847.14","B4GALT7",11285,0.0117936374543352,0.912381922421168,0.943606357562142
"ENSG00000027869.11","SH2D2A",9047,-1.22865457474333,5.54302190857562e-05,0.000574839286418112
"ENSG00000028116.17","VRK2",7444,-0.337570902000825,0.0342948099047668,0.0793977964809522
"ENSG00000028137.19","TNFRSF1B",7133,-1.08661071615758,0.0486702114206843,0.1041694280073
"ENSG00000028203.18","VEZT",55591,0.240991475338915,0.0430694426811754,0.0946709382087726
"ENSG00000028277.21","POU2F2",5452,0.763907230713172,0.0281656603812268,0.0681564536503918
"ENSG00000028310.18","BRD9",65980,-0.393247831372985,0.000991141226130465,0.00501660841807256
"ENSG00000028528.15","SNX1",6642,0.273488115947273,0.0130796081021701,0.0373795699430574
"ENSG00000028839.10","TBPL1",9519,0.374211408819008,0.0294265659737603,0.0704741565894261
"ENSG00000029153.14","BMAL2",56938,0.0466047400486494,0.881395251221908,0.924086205562577
"ENSG00000029363.16","BCLAF1",9774,-0.259536661991623,0.0560279160822229,0.11640525451973
"ENSG00000029364.12","SLC39A9",55334,0.192415100249838,0.0434714363616649,0.0953936299518038
"ENSG00000029534.20","ANK1",286,-0.683204802632106,0.107069764778457,0.193022843832098
"ENSG00000029639.11","TFB1M",51106,-0.240376589884229,0.141427061484881,0.239449270766332
"ENSG00000029725.17","RABEP1",9135,-0.476156709799687,0.00105152293132645,0.00525534924339939
"ENSG00000029993.15","HMGB3",3149,-0.34015307202522,0.0768699601607084,0.149135999423501
"ENSG00000030066.13","NUP160",23279,-0.434618920662383,0.000136957550428215,0.00111855132545197
"ENSG00000030110.13","BAK1",578,-0.449050561331435,0.00362653525269437,0.0137497384712229
"ENSG00000030419.16","IKZF2",22807,1.62394996229433,1.09388371742763e-08,2.71867823908954e-06
"ENSG00000030582.18","GRN",2896,0.995961669501774,0.00276312173880317,0.0111351411419759
"ENSG00000031003.10","FAM13B",51306,0.185312932354298,0.158537670606247,0.261119803677907
"ENSG00000031081.10","ARHGAP31",57514,-0.872508698702748,0.0563434480460491,0.116946120026465
"ENSG00000031691.7","CENPQ",55166,-0.51339460391462,0.0399900894366795,0.0892108196399397
"ENSG00000031698.13","SARS1",6301,-0.194286004130339,0.0302897291720051,0.0720386810781148
"ENSG00000031823.14","RANBP3",8498,-0.430653440354159,9.97940957871736e-05,0.00089128369936314
"ENSG00000032219.18","ARID4A",5926,0.684906841717993,1.12257423301786e-05,0.000184304186434539
"ENSG00000032389.12","EIPR1",7260,-0.177604986569366,0.149255721406777,0.249309848507574
"ENSG00000032444.16","PNPLA6",10908,0.676069437608826,0.000621881888777513,0.00354605515297779
"ENSG00000032742.17","IFT88",8100,0.0198737664024257,0.895664235849643,0.932723157625984
"ENSG00000033011.12","ALG1",56052,-0.442640460529683,2.91603909829325e-05,0.000349238734527471
"ENSG00000033030.13","ZCCHC8",55596,0.146566638484671,0.160196324261784,0.263130129242663
"ENSG00000033050.9","ABCF2",10061,-0.906365988426553,6.07858610257887e-07,2.6714273984352e-05
"ENSG00000033100.16","CHPF2",54480,-0.0934365818152449,0.379682190084483,0.506442007038755
"ENSG00000033170.16","FUT8",2530,-0.0352233626671617,0.80238474544444,0.866215270233665
"ENSG00000033178.13","UBA6",55236,-0.0748484579632096,0.43648355343756,0.562380266607296
"ENSG00000033327.13","GAB2",9846,1.39995198914713,0.000134631724049429,0.00110393418781145
"ENSG00000033627.16","ATP6V0A1",535,0.33499244194072,0.0163880182929471,0.0444800006953179
"ENSG00000033800.13","PIAS1",8554,0.187569093535288,0.134221281611576,0.229895410459942
"ENSG00000033867.16","SLC4A7",9497,-0.993142911546787,1.85910129488927e-05,0.000257187573568414
"ENSG00000034053.14","APBA2",321,0.301263077156747,0.578316125289617,0.689873133569168
"ENSG00000034152.18","MAP2K3",5606,-0.879540092314971,7.31911742156349e-07,2.90647596781922e-05
"ENSG00000034510.6","TMSB10",9168,-0.0703873926460242,0.608269037654634,0.714721077420243
"ENSG00000034533.11","ASTE1",28990,-0.208596373503441,0.256639690945858,0.376190883158892
"ENSG00000034677.13","RNF19A",25897,0.694483105860332,1.48486407226199e-05,0.000220663047439758
"ENSG00000034693.15","PEX3",8504,-0.392492695525876,0.00337983597963846,0.0130374594478031
"ENSG00000034713.8","GABARAPL2",11345,0.356519895207434,0.0125768094978542,0.0362371994626361
"ENSG00000035115.21","SH3YL1",26751,0.676710402818653,0.00104153945821905,0.00521855797366269
"ENSG00000035141.8","FAM136A",84908,-0.879559077999659,6.58655306674477e-09,2.26059910612205e-06
"ENSG00000035403.17","VCL",7414,-0.645104883393746,0.00213987852780321,0.00917499969609855
"ENSG00000035499.13","DEPDC1B",55789,-0.142018429102892,0.615033610773877,0.720185974794625
"ENSG00000035664.11","DAPK2",23604,1.21985575349804,0.0529610665465062,0.111439719852167
"ENSG00000035681.9","NSMAF",8439,-0.414376371144515,0.00150000029815968,0.00695257372925136
"ENSG00000035687.10","ADSS2",159,-0.334270375574202,0.000954499041797614,0.00487220385535149
"ENSG00000035862.12","TIMP2",7077,0.640811507921777,0.00227146504591439,0.00959647380916058
"ENSG00000035928.16","RFC1",5981,-0.105682940339524,0.372617341035767,0.499097600945474
"ENSG00000036054.13","TBC1D23",55773,0.726735951999437,7.0341336657871e-07,2.87579230596947e-05
"ENSG00000036257.13","CUL3",8452,-0.244851882787148,0.0297175417832663,0.0709223428935223
"ENSG00000036549.13","ZZZ3",26009,-0.0799491190816466,0.332083903155689,0.457210072969365
"ENSG00000036672.16","USP2",9099,0.624349745081606,0.0247857309366803,0.0618285208449145
"ENSG00000037042.9","TUBG2",27175,0.352647751819788,0.190855757538565,0.301037941231908
"ENSG00000037241.7","RPL26L1",51121,-0.315579597446273,0.0632598132304434,0.128002555827743
"ENSG00000037474.15","NSUN2",54888,-0.798589857379012,3.64370933890432e-07,1.9254867476542e-05
"ENSG00000037637.11","FBXO42",54455,-0.0807332651106918,0.37053065127222,0.497065797302177
"ENSG00000037749.12","MFAP3",4238,-0.0708782167231804,0.46529612441176,0.589440516160957
"ENSG00000037757.14","MRI1",84245,-0.0416639421484128,0.657915759858518,0.756650365275294
"ENSG00000037897.17","METTL1",4234,-0.93286923577993,2.66561247674824e-05,0.000328698065460444
"ENSG00000037965.6","HOXC8",3224,-0.234437592903721,0.699478721422983,0.788719162180249
"ENSG00000038002.9","AGA",175,0.351335852485589,0.0329958324479448,0.0772688030441233
"ENSG00000038210.13","PI4K2B",55300,0.415526884951074,0.0089074513728858,0.0277443629084159
"ENSG00000038219.13","BOD1L1",259282,0.250168836943614,0.0296353739137361,0.0708212723750838
"ENSG00000038274.17","MAT2B",27430,0.521452512944057,1.60228428160567e-05,0.000233538199386712
"ENSG00000038358.15","EDC4",23644,-0.0295855447124614,0.628896264990209,0.732036471239815
"ENSG00000038382.20","TRIO",7204,-0.0283014001540329,0.747631433808085,0.824757566261847
"ENSG00000038427.16","VCAN",1462,-0.287243242076255,0.592804385652235,0.702505361655457
"ENSG00000038532.16","CLEC16A",23274,-0.0173822106506294,0.871814508474392,0.917034437017874
"ENSG00000039068.19","CDH1",999,0.309701301393509,0.288412004195404,0.410734937806436
"ENSG00000039123.16","MTREX",23517,-0.394172295664565,0.00100297599553614,0.00506406268849506
"ENSG00000039139.9","DNAH5",1767,0.281936818317185,0.219642135968517,0.335325290191291
"ENSG00000039319.17","ZFYVE16",9765,0.306028404687819,0.00370739779147856,0.0140120973162463
"ENSG00000039523.20","RIPOR1",79567,-0.291083579348225,0.021838596129072,0.0558566622326916
"ENSG00000039560.14","RAI14",26064,-1.05789399443076,8.10442018778255e-08,8.15761156632817e-06
"ENSG00000039600.11","SOX30",11063,-0.203265334577952,0.73952245729774,0.818379872712031
"ENSG00000039650.12","PNKP",11284,-0.0744646651436728,0.472681508930122,0.596333270718336
"ENSG00000040199.18","PHLPP2",23035,-0.346651069890859,0.107844372471123,0.194037618430622
"ENSG00000040275.17","SPDL1",54908,-0.211207879514812,0.426963445473222,0.55322948912328
"ENSG00000040341.18","STAU2",27067,0.482261127362606,0.000250966985863289,0.00179182223933596
"ENSG00000040487.13","SLC66A1",54896,-0.251020863648757,0.0303350514577192,0.0721226730600399
"ENSG00000040531.14","CTNS",1497,-0.175425957611604,0.262191593513226,0.382423537437331
"ENSG00000040608.14","RTN4R",65078,0.265564355811498,0.129249486309144,0.223423833210973
"ENSG00000040633.13","PHF23",79142,-0.112855891838846,0.386509251108877,0.513884048582777
"ENSG00000040731.10","CDH10",1008,1.33616089328934,0.0440247014694853,0.0964462115019195
"ENSG00000040933.15","INPP4A",3631,0.495675816851065,0.00175564392149881,0.00784245650090032
"ENSG00000041353.10","RAB27B",5874,0.239783620114741,0.23780990850551,0.355309891283885
"ENSG00000041357.16","PSMA4",5685,-0.269425693730538,0.011679837909959,0.0342553130156784
"ENSG00000041515.16","MYO16",23026,1.29284101919569,0.0102612301368706,0.0309188194864108
"ENSG00000041802.11","LSG1",55341,-0.544497304264283,1.00417440627359e-06,3.52194016214934e-05
"ENSG00000041880.14","PARP3",10039,0.53127847592674,0.00515651696768959,0.0181083660143796
"ENSG00000041982.16","TNC",3371,-0.374907478982875,0.0827367879626729,0.158218466235332
"ENSG00000041988.15","THAP3",90326,-0.102669708796536,0.412853011443493,0.539406884796333
"ENSG00000042088.13","TDP1",55775,-0.353311738803947,0.00427785941261396,0.0156550757636025
"ENSG00000042286.15","AIFM2",84883,-0.324115726454353,0.0351066732046301,0.0808536018924337
